ano;mes;secretaria;regime_subgrupo;folha_total;num_registros;num_matriculas;percentual_na_secretaria
2026;2;Secretaria do Meio Ambiente, Parques e Jardins;comissionados;90406.39;6;6;6.83
2026;2;Secretaria do Meio Ambiente, Parques e Jardins;flexiveis;20141.92;19;19;1.52
2026;3;Chefia do Poder Executivo;funcao_confianca;149638.04;6;6;55.81
2026;3;Chefia do Poder Executivo;comissionados;81941.31;3;3;30.56
2026;3;Chefia do Poder Executivo;efetivos;35443.08;1;1;13.22
2026;3;Chefia do Poder Executivo;flexiveis;1084.8;1;1;0.4
2026;3;Inativos e Pensionistas (Encargos);inativos;1214794.5;186;186;100.0
2026;3;Secretaria da Cidadania;efetivos;2271976.65;233;206;68.34
2026;3;Secretaria da Cidadania;funcao_confianca;488832.5;39;33;14.7
2026;3;Secretaria da Cidadania;flexiveis;341129.03;43;37;10.26
2026;3;Secretaria da Cidadania;comissionados;222584.13999999998;14;13;6.7
2026;3;Secretaria da Educação;efetivos;56979486.31;5382;5156;91.87
2026;3;Secretaria da Educação;flexiveis;4122339.79;3019;3006;6.65
2026;3;Secretaria da Educação;funcao_confianca;783190.07;51;46;1.26
2026;3;Secretaria da Educação;comissionados;134599.76;9;7;0.22
2026;3;Secretaria da Fazenda;efetivos;1729375.5;142;120;75.7
2026;3;Secretaria da Fazenda;funcao_confianca;537704.08;37;34;23.54
2026;3;Secretaria da Fazenda;comissionados;16339.45;1;1;0.72
2026;3;Secretaria da Fazenda;flexiveis;1084.8;1;1;0.05
2026;3;Secretaria da Habitação e Regularização Fundiária;efetivos;280728.0;25;23;62.14
2026;3;Secretaria da Habitação e Regularização Fundiária;funcao_confianca;114341.06;9;8;25.31
2026;3;Secretaria da Habitação e Regularização Fundiária;comissionados;55614.53;3;3;12.31
2026;3;Secretaria da Habitação e Regularização Fundiária;flexiveis;1084.8;1;1;0.24
2026;3;Secretaria da Mulher;comissionados;106149.0;6;5;52.3
2026;3;Secretaria da Mulher;efetivos;54551.12;2;2;26.88
2026;3;Secretaria da Mulher;funcao_confianca;42249.97;3;3;20.82
2026;3;Secretaria da Saúde;efetivos;32385632.01;2832;2486;90.68
2026;3;Secretaria da Saúde;funcao_confianca;3048556.47;162;137;8.54
2026;3;Secretaria da Saúde;comissionados;232910.30000000002;13;12;0.65
2026;3;Secretaria da Saúde;flexiveis;46805.28;48;48;0.13
2026;3;Secretaria de Administração;efetivos;1060418.73;112;100;65.65
2026;3;Secretaria de Administração;funcao_confianca;494161.61;33;30;30.6
2026;3;Secretaria de Administração;comissionados;40230.350000000006;2;2;2.49
2026;3;Secretaria de Administração;flexiveis;20356.8;18;18;1.26
2026;3;Secretaria de Assuntos Jurídicos e Patrimônio;efetivos;2276246.05;96;87;85.7
2026;3;Secretaria de Assuntos Jurídicos e Patrimônio;funcao_confianca;363909.12;27;23;13.7
2026;3;Secretaria de Assuntos Jurídicos e Patrimônio;flexiveis;15908.48;13;13;0.6
2026;3;Secretaria de Comunicação;funcao_confianca;168792.03;12;11;35.84
2026;3;Secretaria de Comunicação;efetivos;152305.41;11;8;32.34
2026;3;Secretaria de Comunicação;comissionados;145582.12;8;7;30.91
2026;3;Secretaria de Comunicação;flexiveis;4339.2;4;4;0.92
2026;3;Secretaria de Cultura;efetivos;308713.7;39;36;57.49
2026;3;Secretaria de Cultura;comissionados;119871.33;7;6;22.32
2026;3;Secretaria de Cultura;funcao_confianca;87407.61;6;6;16.28
2026;3;Secretaria de Cultura;flexiveis;21003.92;20;20;3.91
2026;3;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;comissionados;57147.22;3;3;33.18
2026;3;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;funcao_confianca;55470.439999999995;4;4;32.21
2026;3;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;efetivos;55460.99;5;5;32.2
2026;3;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;flexiveis;4159.2;4;4;2.41
2026;3;Secretaria de Empreendedorismo da Micro e Pequena Empresa;efetivos;96343.84;12;11;38.48
2026;3;Secretaria de Empreendedorismo da Micro e Pequena Empresa;funcao_confianca;86957.14;7;7;34.73
2026;3;Secretaria de Empreendedorismo da Micro e Pequena Empresa;comissionados;67099.67;4;4;26.8
2026;3;Secretaria de Esportes e Lazer;efetivos;768646.5599999999;66;57;70.61
2026;3;Secretaria de Esportes e Lazer;comissionados;175059.69;12;10;16.08
2026;3;Secretaria de Esportes e Lazer;funcao_confianca;133463.63;12;10;12.26
2026;3;Secretaria de Esportes e Lazer;flexiveis;11335.76;12;12;1.04
2026;3;Secretaria de Gabinete Central;efetivos;1148214.25;101;87;64.18
2026;3;Secretaria de Gabinete Central;funcao_confianca;463574.51;32;26;25.91
2026;3;Secretaria de Gabinete Central;comissionados;154734.64;9;8;8.65
2026;3;Secretaria de Gabinete Central;flexiveis;22426.16;22;22;1.25
2026;3;Secretaria de Governo;funcao_confianca;709196.33;38;36;43.62
2026;3;Secretaria de Governo;efetivos;563712.44;44;38;34.67
2026;3;Secretaria de Governo;comissionados;329262.73;20;20;20.25
2026;3;Secretaria de Governo;flexiveis;23587.36;23;23;1.45
2026;3;Secretaria de Inclusão e Transtorno do Espectro Autista;funcao_confianca;76198.68;5;5;49.01
2026;3;Secretaria de Inclusão e Transtorno do Espectro Autista;comissionados;57311.03;3;3;36.86
2026;3;Secretaria de Inclusão e Transtorno do Espectro Autista;efetivos;21961.46;3;3;14.13
2026;3;Secretaria de Mobilidade;efetivos;376346.57;34;32;63.16
2026;3;Secretaria de Mobilidade;funcao_confianca;171287.56;11;10;28.74
2026;3;Secretaria de Mobilidade;comissionados;33064.18;2;2;5.55
2026;3;Secretaria de Mobilidade;flexiveis;15207.039999999999;15;15;2.55
2026;3;Secretaria de Parcerias;efetivos;347642.55;32;26;54.22
2026;3;Secretaria de Parcerias;funcao_confianca;146071.3;13;9;22.78
2026;3;Secretaria de Parcerias;comissionados;132321.32;7;6;20.64
2026;3;Secretaria de Parcerias;flexiveis;15088.64;13;12;2.35
2026;3;Secretaria de Planejamento e Desenvolvimento Urbano;efetivos;1685942.25;152;128;77.95
2026;3;Secretaria de Planejamento e Desenvolvimento Urbano;funcao_confianca;371272.54000000004;25;24;17.17
2026;3;Secretaria de Planejamento e Desenvolvimento Urbano;comissionados;80464.53;5;3;3.72
2026;3;Secretaria de Planejamento e Desenvolvimento Urbano;flexiveis;25240.8;25;25;1.17
2026;3;Secretaria de Recursos Humanos;efetivos;1004411.98;107;94;73.84
2026;3;Secretaria de Recursos Humanos;funcao_confianca;287092.76;21;19;21.11
2026;3;Secretaria de Recursos Humanos;comissionados;57075.51;3;3;4.2
2026;3;Secretaria de Recursos Humanos;flexiveis;11625.039999999999;11;11;0.85
2026;3;Secretaria de Relações Institucionais e Metropolitanas;funcao_confianca;91357.78;7;5;49.96
2026;3;Secretaria de Relações Institucionais e Metropolitanas;comissionados;72544.49;4;4;39.67
2026;3;Secretaria de Relações Institucionais e Metropolitanas;efetivos;18961.96;2;2;10.37
2026;3;Secretaria de Relações do Trabalho e Qualificação Profissional;efetivos;214581.41;23;20;51.47
2026;3;Secretaria de Relações do Trabalho e Qualificação Profissional;comissionados;126890.44;7;6;30.43
2026;3;Secretaria de Relações do Trabalho e Qualificação Profissional;funcao_confianca;57592.25;4;4;13.81
2026;3;Secretaria de Relações do Trabalho e Qualificação Profissional;flexiveis;17864.64;18;18;4.28
2026;3;Secretaria de Segurança Urbana;efetivos;5367484.99;456;407;92.82
2026;3;Secretaria de Segurança Urbana;funcao_confianca;298095.77;18;15;5.15
2026;3;Secretaria de Segurança Urbana;comissionados;91120.36;6;5;1.58
2026;3;Secretaria de Segurança Urbana;flexiveis;26122.0;24;24;0.45
2026;3;Secretaria de Serviços Públicos e Obras;efetivos;1089273.1;118;109;66.45
2026;3;Secretaria de Serviços Públicos e Obras;funcao_confianca;319842.5;27;20;19.51
2026;3;Secretaria de Serviços Públicos e Obras;comissionados;228934.76;17;12;13.97
2026;3;Secretaria de Serviços Públicos e Obras;flexiveis;1084.8;1;1;0.07
2026;3;Secretaria de Turismo;comissionados;74163.51000000001;4;4;46.25
2026;3;Secretaria de Turismo;efetivos;57471.8;5;5;35.84
2026;3;Secretaria de Turismo;funcao_confianca;27645.47;3;2;17.24
2026;3;Secretaria de Turismo;flexiveis;1084.8;1;1;0.68
2026;3;Secretaria do Meio Ambiente, Parques e Jardins;efetivos;1056699.06;91;81;67.81
2026;3;Secretaria do Meio Ambiente, Parques e Jardins;funcao_confianca;358719.7;29;23;23.02
2026;3;Secretaria do Meio Ambiente, Parques e Jardins;comissionados;120790.7;7;7;7.75
2026;3;Secretaria do Meio Ambiente, Parques e Jardins;flexiveis;22022.8;21;20;1.41
2026;4;Chefia do Poder Executivo;comissionados;80238.08;5;5;51.72
2026;4;Chefia do Poder Executivo;funcao_confianca;47698.05;2;2;30.75
2026;4;Chefia do Poder Executivo;efetivos;26105.99;1;1;16.83
2026;4;Chefia do Poder Executivo;flexiveis;1084.8;1;1;0.7
2026;4;Inativos e Pensionistas (Encargos);inativos;1114212.4;184;184;100.0
2026;4;Secretaria da Cidadania;efetivos;1903708.95;236;209;66.73
2026;4;Secretaria da Cidadania;funcao_confianca;446037.56;38;31;15.64
2026;4;Secretaria da Cidadania;flexiveis;285888.87;41;36;10.02
2026;4;Secretaria da Cidadania;comissionados;217151.97;17;13;7.61
2026;4;Secretaria da Educação;efetivos;48927885.01;5407;5155;88.32
2026;4;Secretaria da Educação;flexiveis;5634578.34;3021;2995;10.17
2026;4;Secretaria da Educação;funcao_confianca;721934.52;47;42;1.3
2026;4;Secretaria da Educação;comissionados;114181.79000000001;7;7;0.21
2026;4;Secretaria da Fazenda;efetivos;1498069.91;144;124;72.18
2026;4;Secretaria da Fazenda;funcao_confianca;546538.5700000001;39;33;26.33
2026;4;Secretaria da Fazenda;comissionados;29672.42;3;2;1.43
2026;4;Secretaria da Fazenda;flexiveis;1084.8;1;1;0.05
2026;4;Secretaria da Habitação e Regularização Fundiária;efetivos;261907.87;28;25;58.09
2026;4;Secretaria da Habitação e Regularização Fundiária;funcao_confianca;140184.93;9;8;31.09
2026;4;Secretaria da Habitação e Regularização Fundiária;comissionados;47687.46000000001;3;3;10.58
2026;4;Secretaria da Habitação e Regularização Fundiária;flexiveis;1084.8;1;1;0.24
2026;4;Secretaria da Mulher;comissionados;137976.43;8;8;57.45
2026;4;Secretaria da Mulher;efetivos;73997.70999999999;3;3;30.81
2026;4;Secretaria da Mulher;funcao_confianca;28177.25;2;2;11.73
2026;4;Secretaria da Saúde;efetivos;29730676.77;2956;2573;90.89
2026;4;Secretaria da Saúde;funcao_confianca;2713117.99;156;135;8.29
2026;4;Secretaria da Saúde;comissionados;218114.29;13;13;0.67
2026;4;Secretaria da Saúde;flexiveis;50004.72;47;46;0.15
2026;4;Secretaria de Administração;efetivos;1030235.66;114;99;64.31
2026;4;Secretaria de Administração;funcao_confianca;519362.73;37;31;32.42
2026;4;Secretaria de Administração;comissionados;34517.7;3;3;2.15
2026;4;Secretaria de Administração;flexiveis;17815.92;16;16;1.11
2026;4;Secretaria de Assuntos Jurídicos e Patrimônio;efetivos;2008689.43;104;86;86.06
2026;4;Secretaria de Assuntos Jurídicos e Patrimônio;funcao_confianca;291546.79;24;22;12.49
2026;4;Secretaria de Assuntos Jurídicos e Patrimônio;comissionados;17247.76;1;1;0.74
2026;4;Secretaria de Assuntos Jurídicos e Patrimônio;flexiveis;16446.88;14;13;0.7
2026;4;Secretaria de Comunicação;comissionados;150971.7;10;10;40.94
2026;4;Secretaria de Comunicação;funcao_confianca;150314.28;13;10;40.76
2026;4;Secretaria de Comunicação;efetivos;62060.93;9;7;16.83
2026;4;Secretaria de Comunicação;flexiveis;5444.639999999999;6;6;1.48
2026;4;Secretaria de Cultura;efetivos;264563.75;43;36;49.86
2026;4;Secretaria de Cultura;comissionados;145342.85;7;7;27.39
2026;4;Secretaria de Cultura;funcao_confianca;98257.4;8;6;18.52
2026;4;Secretaria de Cultura;flexiveis;22502.239999999998;20;19;4.24
2026;4;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;comissionados;74695.49;4;4;41.73
2026;4;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;efetivos;58020.07;9;6;32.42
2026;4;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;funcao_confianca;42590.729999999996;4;3;23.8
2026;4;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;flexiveis;3674.3999999999996;4;4;2.05
2026;4;Secretaria de Empreendedorismo da Micro e Pequena Empresa;comissionados;108046.81;8;8;37.76
2026;4;Secretaria de Empreendedorismo da Micro e Pequena Empresa;efetivos;102589.13;14;12;35.85
2026;4;Secretaria de Empreendedorismo da Micro e Pequena Empresa;funcao_confianca;74898.56;7;6;26.17
2026;4;Secretaria de Empreendedorismo da Micro e Pequena Empresa;flexiveis;614.72;1;1;0.21
2026;4;Secretaria de Esportes e Lazer;efetivos;804968.3099999999;67;59;72.08
2026;4;Secretaria de Esportes e Lazer;comissionados;202502.82;13;12;18.13
2026;4;Secretaria de Esportes e Lazer;funcao_confianca;98496.17;10;9;8.82
2026;4;Secretaria de Esportes e Lazer;flexiveis;10775.68;10;10;0.96
2026;4;Secretaria de Gabinete Central;efetivos;1122408.78;105;83;63.52
2026;4;Secretaria de Gabinete Central;funcao_confianca;407714.04;29;25;23.07
2026;4;Secretaria de Gabinete Central;comissionados;211888.83000000002;13;13;11.99
2026;4;Secretaria de Gabinete Central;flexiveis;24908.079999999998;26;25;1.41
2026;4;Secretaria de Governo;efetivos;545611.78;49;46;35.85
2026;4;Secretaria de Governo;funcao_confianca;542725.47;34;30;35.66
2026;4;Secretaria de Governo;comissionados;412742.17;30;28;27.12
2026;4;Secretaria de Governo;flexiveis;20747.84;20;20;1.36
2026;4;Secretaria de Inclusão e Transtorno do Espectro Autista;funcao_confianca;49258.71;4;4;42.03
2026;4;Secretaria de Inclusão e Transtorno do Espectro Autista;comissionados;46134.3;3;3;39.36
2026;4;Secretaria de Inclusão e Transtorno do Espectro Autista;efetivos;21804.05;4;3;18.6
2026;4;Secretaria de Mobilidade;efetivos;321534.26;35;32;57.48
2026;4;Secretaria de Mobilidade;funcao_confianca;160503.72;12;10;28.69
2026;4;Secretaria de Mobilidade;comissionados;63380.520000000004;4;3;11.33
2026;4;Secretaria de Mobilidade;flexiveis;13985.36;13;13;2.5
2026;4;Secretaria de Parcerias;efetivos;319951.16000000003;33;26;56.61
2026;4;Secretaria de Parcerias;comissionados;120989.35;8;7;21.41
2026;4;Secretaria de Parcerias;funcao_confianca;111774.06;10;8;19.78
2026;4;Secretaria de Parcerias;flexiveis;12439.039999999999;13;13;2.2
2026;4;Secretaria de Planejamento e Desenvolvimento Urbano;efetivos;1404274.7;143;126;74.79
2026;4;Secretaria de Planejamento e Desenvolvimento Urbano;funcao_confianca;378551.01;28;24;20.16
2026;4;Secretaria de Planejamento e Desenvolvimento Urbano;comissionados;70184.54000000001;4;4;3.74
2026;4;Secretaria de Planejamento e Desenvolvimento Urbano;flexiveis;24672.399999999998;24;23;1.31
2026;4;Secretaria de Recursos Humanos;efetivos;942932.72;119;97;72.86
2026;4;Secretaria de Recursos Humanos;funcao_confianca;286890.17;21;18;22.17
2026;4;Secretaria de Recursos Humanos;comissionados;53269.83;4;4;4.12
2026;4;Secretaria de Recursos Humanos;flexiveis;10998.0;11;11;0.85
2026;4;Secretaria de Relações Institucionais e Metropolitanas;comissionados;76119.64;6;5;45.13
2026;4;Secretaria de Relações Institucionais e Metropolitanas;funcao_confianca;75235.93;5;5;44.61
2026;4;Secretaria de Relações Institucionais e Metropolitanas;efetivos;17309.8;2;2;10.26
2026;4;Secretaria de Relações do Trabalho e Qualificação Profissional;efetivos;186265.16;22;21;46.78
2026;4;Secretaria de Relações do Trabalho e Qualificação Profissional;comissionados;128169.47;9;7;32.19
2026;4;Secretaria de Relações do Trabalho e Qualificação Profissional;funcao_confianca;67532.84;5;4;16.96
2026;4;Secretaria de Relações do Trabalho e Qualificação Profissional;flexiveis;16229.68;17;17;4.08
2026;4;Secretaria de Segurança Urbana;efetivos;4697670.4;441;407;92.19
2026;4;Secretaria de Segurança Urbana;funcao_confianca;294781.75;15;14;5.79
2026;4;Secretaria de Segurança Urbana;comissionados;85007.3;5;5;1.67
2026;4;Secretaria de Segurança Urbana;flexiveis;18072.239999999998;23;23;0.35
2026;4;Secretaria de Serviços Públicos e Obras;efetivos;1016296.24;120;109;66.26
2026;4;Secretaria de Serviços Públicos e Obras;funcao_confianca;303055.98;21;19;19.76
2026;4;Secretaria de Serviços Públicos e Obras;comissionados;213350.69;16;13;13.91
2026;4;Secretaria de Serviços Públicos e Obras;flexiveis;1084.8;1;1;0.07
2026;4;Secretaria de Turismo;comissionados;89614.42;7;6;54.33
2026;4;Secretaria de Turismo;efetivos;49143.36;6;5;29.8
2026;4;Secretaria de Turismo;funcao_confianca;25094.0;2;2;15.21
2026;4;Secretaria de Turismo;flexiveis;1084.8;1;1;0.66
2026;4;Secretaria do Meio Ambiente, Parques e Jardins;efetivos;1069804.16;101;84;73.32
2026;4;Secretaria do Meio Ambiente, Parques e Jardins;funcao_confianca;293524.57;25;22;20.12
2026;4;Secretaria do Meio Ambiente, Parques e Jardins;comissionados;77546.92;8;8;5.31
2026;4;Secretaria do Meio Ambiente, Parques e Jardins;flexiveis;18261.6;17;17;1.25
2026;5;Chefia do Poder Executivo;comissionados;81829.45;4;4;51.93
2026;5;Chefia do Poder Executivo;funcao_confianca;48311.0;2;2;30.66
2026;5;Chefia do Poder Executivo;efetivos;26344.13;1;1;16.72
2026;5;Chefia do Poder Executivo;flexiveis;1084.8;1;1;0.69
2026;5;Inativos e Pensionistas (Encargos);inativos;1125434.68;184;184;100.0
2026;5;Secretaria da Cidadania;efetivos;1854454.42;222;204;64.96
2026;5;Secretaria da Cidadania;funcao_confianca;505435.71;39;33;17.7
2026;5;Secretaria da Cidadania;flexiveis;279429.99;37;35;9.79
2026;5;Secretaria da Cidadania;comissionados;215583.17;13;12;7.55
2026;5;Secretaria da Educação;efetivos;49549555.95;5509;5191;88.85
2026;5;Secretaria da Educação;flexiveis;5335493.25;2861;2797;9.57
2026;5;Secretaria da Educação;funcao_confianca;752470.99;51;44;1.35
2026;5;Secretaria da Educação;comissionados;131899.35;9;7;0.24
2026;5;Secretaria da Fazenda;efetivos;1766625.75;150;126;70.4
2026;5;Secretaria da Fazenda;funcao_confianca;688411.78;39;34;27.43
2026;5;Secretaria da Fazenda;comissionados;53402.66;3;3;2.13
2026;5;Secretaria da Fazenda;flexiveis;1084.8;1;1;0.04
2026;5;Secretaria da Habitação e Regularização Fundiária;efetivos;285978.36;28;25;65.09
2026;5;Secretaria da Habitação e Regularização Fundiária;funcao_confianca;105254.67;9;8;23.96
2026;5;Secretaria da Habitação e Regularização Fundiária;comissionados;47607.990000000005;3;3;10.84
2026;5;Secretaria da Habitação e Regularização Fundiária;flexiveis;540.0;1;1;0.12
2026;5;Secretaria da Mulher;comissionados;117250.99;8;7;43.79
2026;5;Secretaria da Mulher;funcao_confianca;92002.39;4;3;34.36
2026;5;Secretaria da Mulher;efetivos;58518.659999999996;3;3;21.85
2026;5;Secretaria da Saúde;efetivos;30443187.37;3040;2611;90.26
2026;5;Secretaria da Saúde;funcao_confianca;3005960.09;153;137;8.91
2026;5;Secretaria da Saúde;comissionados;228190.85;12;12;0.68
2026;5;Secretaria da Saúde;flexiveis;49684.4;47;45;0.15
2026;5;Secretaria de Administração;efetivos;919776.09;114;97;60.6
2026;5;Secretaria de Administração;funcao_confianca;537024.93;36;33;35.38
2026;5;Secretaria de Administração;comissionados;44918.170000000006;3;3;2.96
2026;5;Secretaria de Administração;flexiveis;16002.56;15;15;1.05
2026;5;Secretaria de Assuntos Jurídicos e Patrimônio;efetivos;2285976.34;97;88;85.48
2026;5;Secretaria de Assuntos Jurídicos e Patrimônio;funcao_confianca;350284.83;26;23;13.1
2026;5;Secretaria de Assuntos Jurídicos e Patrimônio;comissionados;22497.08;1;1;0.84
2026;5;Secretaria de Assuntos Jurídicos e Patrimônio;flexiveis;15417.6;12;12;0.58
2026;5;Secretaria de Comunicação;funcao_confianca;178710.49000000002;15;12;43.37
2026;5;Secretaria de Comunicação;comissionados;178688.97;9;9;43.37
2026;5;Secretaria de Comunicação;efetivos;48124.59;7;5;11.68
2026;5;Secretaria de Comunicação;flexiveis;6508.799999999999;6;6;1.58
2026;5;Secretaria de Cultura;efetivos;273458.96;43;36;52.34
2026;5;Secretaria de Cultura;comissionados;147020.89;8;7;28.14
2026;5;Secretaria de Cultura;funcao_confianca;80612.02;6;6;15.43
2026;5;Secretaria de Cultura;flexiveis;21334.399999999998;20;20;4.08
2026;5;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;funcao_confianca;98108.35;5;4;45.9
2026;5;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;comissionados;58198.2;4;3;27.23
2026;5;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;efetivos;54381.11;8;5;25.44
2026;5;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;flexiveis;3074.3999999999996;3;3;1.44
2026;5;Secretaria de Empreendedorismo da Micro e Pequena Empresa;comissionados;101526.81;6;6;35.2
2026;5;Secretaria de Empreendedorismo da Micro e Pequena Empresa;funcao_confianca;95062.1;7;7;32.96
2026;5;Secretaria de Empreendedorismo da Micro e Pequena Empresa;efetivos;88863.39;12;11;30.81
2026;5;Secretaria de Empreendedorismo da Micro e Pequena Empresa;flexiveis;3001.2799999999997;3;3;1.04
2026;5;Secretaria de Esportes e Lazer;efetivos;644453.24;62;59;66.89
2026;5;Secretaria de Esportes e Lazer;comissionados;164597.27000000002;11;10;17.08
2026;5;Secretaria de Esportes e Lazer;funcao_confianca;143601.62;9;9;14.91
2026;5;Secretaria de Esportes e Lazer;flexiveis;10786.96;10;10;1.12
2026;5;Secretaria de Gabinete Central;efetivos;986127.96;96;84;60.62
2026;5;Secretaria de Gabinete Central;funcao_confianca;449466.55;30;26;27.63
2026;5;Secretaria de Gabinete Central;comissionados;162215.12;9;9;9.97
2026;5;Secretaria de Gabinete Central;flexiveis;28842.559999999998;28;28;1.77
2026;5;Secretaria de Governo;funcao_confianca;575259.0;38;34;37.67
2026;5;Secretaria de Governo;efetivos;496355.97000000003;50;43;32.5
2026;5;Secretaria de Governo;comissionados;436703.77;31;26;28.6
2026;5;Secretaria de Governo;flexiveis;18803.76;19;19;1.23
2026;5;Secretaria de Inclusão e Transtorno do Espectro Autista;funcao_confianca;97240.1;7;5;54.44
2026;5;Secretaria de Inclusão e Transtorno do Espectro Autista;comissionados;49396.58;3;3;27.65
2026;5;Secretaria de Inclusão e Transtorno do Espectro Autista;efetivos;31991.62;4;4;17.91
2026;5;Secretaria de Mobilidade;efetivos;329659.24;39;33;61.88
2026;5;Secretaria de Mobilidade;funcao_confianca;155238.88;11;10;29.14
2026;5;Secretaria de Mobilidade;comissionados;33012.15;3;2;6.2
2026;5;Secretaria de Mobilidade;flexiveis;14801.52;14;14;2.78
2026;5;Secretaria de Parcerias;efetivos;303038.83;30;26;55.59
2026;5;Secretaria de Parcerias;funcao_confianca;116720.88;9;9;21.41
2026;5;Secretaria de Parcerias;comissionados;108863.37;7;7;19.97
2026;5;Secretaria de Parcerias;flexiveis;16531.84;16;16;3.03
2026;5;Secretaria de Planejamento e Desenvolvimento Urbano;efetivos;1330011.25;144;127;75.0
2026;5;Secretaria de Planejamento e Desenvolvimento Urbano;funcao_confianca;343319.44;28;23;19.36
2026;5;Secretaria de Planejamento e Desenvolvimento Urbano;comissionados;72104.49;4;4;4.07
2026;5;Secretaria de Planejamento e Desenvolvimento Urbano;flexiveis;27802.0;27;26;1.57
2026;5;Secretaria de Recursos Humanos;efetivos;975737.65;117;96;71.34
2026;5;Secretaria de Recursos Humanos;funcao_confianca;342281.64;25;22;25.03
2026;5;Secretaria de Recursos Humanos;comissionados;37949.87;2;2;2.77
2026;5;Secretaria de Recursos Humanos;flexiveis;11750.4;11;11;0.86
2026;5;Secretaria de Relações Institucionais e Metropolitanas;funcao_confianca;112597.63;7;6;46.97
2026;5;Secretaria de Relações Institucionais e Metropolitanas;comissionados;94735.05;5;4;39.52
2026;5;Secretaria de Relações Institucionais e Metropolitanas;efetivos;32388.9;2;2;13.51
2026;5;Secretaria de Relações do Trabalho e Qualificação Profissional;efetivos;219268.0;20;20;55.38
2026;5;Secretaria de Relações do Trabalho e Qualificação Profissional;comissionados;111038.39;6;6;28.05
2026;5;Secretaria de Relações do Trabalho e Qualificação Profissional;funcao_confianca;50046.69;4;4;12.64
2026;5;Secretaria de Relações do Trabalho e Qualificação Profissional;flexiveis;15550.72;15;15;3.93
2026;5;Secretaria de Segurança Urbana;efetivos;4943284.41;465;439;90.52
2026;5;Secretaria de Segurança Urbana;funcao_confianca;387632.41;15;14;7.1
2026;5;Secretaria de Segurança Urbana;comissionados;91526.26000000001;6;6;1.68
2026;5;Secretaria de Segurança Urbana;flexiveis;38652.64;30;24;0.71
2026;5;Secretaria de Serviços Públicos e Obras;efetivos;1026159.54;119;109;65.75
2026;5;Secretaria de Serviços Públicos e Obras;funcao_confianca;286521.65;21;19;18.36
2026;5;Secretaria de Serviços Públicos e Obras;comissionados;246864.6;15;14;15.82
2026;5;Secretaria de Serviços Públicos e Obras;flexiveis;1084.8;1;1;0.07
2026;5;Secretaria de Turismo;comissionados;86151.11;5;5;54.67
2026;5;Secretaria de Turismo;efetivos;44174.340000000004;5;5;28.03
2026;5;Secretaria de Turismo;funcao_confianca;25310.199999999997;2;2;16.06
2026;5;Secretaria de Turismo;flexiveis;1952.6399999999999;2;2;1.24
2026;5;Secretaria do Meio Ambiente, Parques e Jardins;efetivos;872881.15;96;81;69.26
2026;5;Secretaria do Meio Ambiente, Parques e Jardins;funcao_confianca;325176.39;29;24;25.8
2026;5;Secretaria do Meio Ambiente, Parques e Jardins;comissionados;46358.37;3;3;3.68
2026;5;Secretaria do Meio Ambiente, Parques e Jardins;flexiveis;15796.0;17;17;1.25
2026;6;Chefia do Poder Executivo;comissionados;91402.48000000001;4;4;48.25
2026;6;Chefia do Poder Executivo;funcao_confianca;62289.51;3;3;32.88
2026;6;Chefia do Poder Executivo;efetivos;35755.29;2;2;18.87
2026;6;Inativos e Pensionistas (Encargos);inativos;1120747.43;183;183;100.0
2026;6;Secretaria da Cidadania;efetivos;2099590.29;241;207;70.01
2026;6;Secretaria da Cidadania;funcao_confianca;470247.12;38;32;15.68
2026;6;Secretaria da Cidadania;flexiveis;271549.67;38;34;9.05
2026;6;Secretaria da Cidadania;comissionados;157799.06;11;11;5.26
2026;6;Secretaria da Educação;efetivos;51536323.8;5428;5219;88.6
2026;6;Secretaria da Educação;flexiveis;5825419.73;2932;2908;10.01
2026;6;Secretaria da Educação;funcao_confianca;686175.35;50;44;1.18
2026;6;Secretaria da Educação;comissionados;119884.69;8;7;0.21
2026;6;Secretaria da Fazenda;efetivos;1484041.07;156;126;69.82
2026;6;Secretaria da Fazenda;funcao_confianca;586807.36;36;34;27.61
2026;6;Secretaria da Fazenda;comissionados;53457.7;3;3;2.52
2026;6;Secretaria da Fazenda;flexiveis;1084.8;1;1;0.05
2026;6;Secretaria da Habitação e Regularização Fundiária;efetivos;258768.83000000002;28;25;53.14
2026;6;Secretaria da Habitação e Regularização Fundiária;funcao_confianca;136689.28;9;8;28.07
2026;6;Secretaria da Habitação e Regularização Fundiária;comissionados;91498.47;6;6;18.79
2026;6;Secretaria da Mulher;comissionados;114773.76000000001;7;6;50.65
2026;6;Secretaria da Mulher;funcao_confianca;91200.85;4;3;40.25
