ano;mes;regime;folha_total;num_registros;num_matriculas;percentual
2025;7;AGENTE POLITICO - EDUCACAO   S;22644.52;1;1;0.02
2025;7;CONS.TUTELAR RPPS;18788.39;3;2;0.02
2025;7;VICE PREFEITO                S;17617.8;1;1;0.02
2025;8;PROF/HOR/ESTAT - LEI 8336/2007;21375499.44;1886;1884;19.35
2025;8;ESTATUTARIOS MEN/ LEI 8336/07;21366852.96;3091;2844;19.34
2025;8;ESTATUTARIO                  E;9276935.73;725;660;8.4
2025;8;ESTAT. HORISTAS/NOVOS 8336/07;7483719.04;760;670;6.77
2025;8;EST MENS RPC;7225308.69;1460;1330;6.54
2025;8;ESTATUTARIO/HORISTAS         E;6049000.77;418;373;5.48
2025;8;COMIS.ESTAT/MENSAL NOVOS (INC);5971679.72;457;396;5.41
2025;8;PROF/HORISTAS/ESTATUTARIOS   E;5105430.77;302;300;4.62
2025;8;EST HOR RPC;4393437.77;489;437;3.98
2025;8;ACUMULO DE GRATIF-ESTAT NOVOS;3003373.94;186;167;2.72
2025;8;PROF/EVENT/SUBST/AUTONOMOS   A;2587260.2399999998;1920;1913;2.34
2025;8;MED.PLANT.ESTAT -LEI 8336/2007;2487296.63;109;95;2.25
2025;8;COMISSAO/EXTERNO             S;2124079.65;143;139;1.92
2025;8;EST HOR PEB RPC;1866237.83;245;243;1.69
2025;8;COMIS.ESTAT/HOR(INCORP)NOVOS;1663640.09;89;76;1.51
2025;8;MEDICOS PLANTONISTAS/ESTATUT.;1438133.26;44;39;1.3
2025;8;C.L.T.                     C;948187.62;217;196;0.86
2025;8;COMIS ESTAT/MENSAL(INCORPORAN);769616.2;42;36;0.7
2025;8;ESTAGIARIOS;746172.1599999999;759;737;0.68
2025;8;ACUMULO DE GRATTIFICACAO-ESTAT;637402.47;29;26;0.58
2025;8;APOS/PENS-CLT/COMPL.INSS     P;635445.49;142;142;0.58
2025;8;C.L.T./PROF/TMP/HORISTA;590415.13;85;85;0.53
2025;8;AGENTE POLITICO              S;483687.22000000003;21;21;0.44
2025;8;APOS/INAT-CLT/COMPL.INSS     P;466711.71;70;70;0.42
2025;8;C.L.T. MENSAL/TEMP;297934.02999999997;85;84;0.27
2025;8;EST MEN COMISS RPC;265186.75;25;23;0.24
2025;8;AGENTE HONORIFICO;237969.96999999997;31;29;0.22
2025;8;COMIS.ESTAT/HOR(INCORPORANDO);225856.03;10;10;0.2
2025;8;COMIS. ESTAT. INT. NOVO;172814.6;8;7;0.16
2025;8;ACUM FG-ANT.COM.EST.HR.C.ORIG;154556.21000000002;6;5;0.14
2025;8;COMIS ESTAT MENS(CARGO ORIGEM);95956.16;4;4;0.09
2025;8;COMISSAO/EXTERNO - EDUCACAO  S;80235.32;7;5;0.07
2025;8;EST HOR COMISS/FG RPC;78121.65;4;4;0.07
2025;8;AGENTE POLITICO RPPS NOVOS;41244.64;2;2;0.04
2025;8;PREFEITO                     S;25447.94;1;1;0.02
2025;8;EST MEN FG RPC;24809.75;4;4;0.02
2025;8;CONS.TUTELAR RPPS;17702.81;2;2;0.02
2025;8;VICE PREFEITO                S;17617.8;1;1;0.02
2025;8;AGENTE POLITICO - EDUCACAO   S;16497.85;1;1;0.01
2025;8;COMISSIONADO SPPREV;15923.2;1;1;0.01
2025;9;PROF/HOR/ESTAT - LEI 8336/2007;21329169.57;1937;1882;19.09
2025;9;ESTATUTARIOS MEN/ LEI 8336/07;20900875.43;3234;2836;18.71
2025;9;ESTATUTARIO                  E;8635563.54;745;648;7.73
2025;9;ESTAT. HORISTAS/NOVOS 8336/07;7538732.76;771;669;6.75
2025;9;EST MENS RPC;7338324.69;1492;1347;6.57
2025;9;ESTATUTARIO/HORISTAS         E;6299803.57;431;371;5.64
2025;9;COMIS.ESTAT/MENSAL NOVOS (INC);5602479.58;453;392;5.01
2025;9;PROF/HORISTAS/ESTATUTARIOS   E;5290054.38;314;300;4.73
2025;9;PROF/EVENT/SUBST/AUTONOMOS   A;4737719.82;2428;2404;4.24
2025;9;EST HOR RPC;4471790.42;486;434;4.0
2025;9;ACUMULO DE GRATIF-ESTAT NOVOS;2874546.89;200;170;2.57
2025;9;MED.PLANT.ESTAT -LEI 8336/2007;2466795.68;110;94;2.21
2025;9;COMISSAO/EXTERNO             S;2195882.27;142;140;1.97
2025;9;EST HOR PEB RPC;1841140.3;245;241;1.65
2025;9;COMIS.ESTAT/HOR(INCORP)NOVOS;1738889.52;94;78;1.56
2025;9;MEDICOS PLANTONISTAS/ESTATUT.;1295521.47;46;37;1.16
2025;9;C.L.T.                     C;1010844.36;238;203;0.9
2025;9;ESTAGIARIOS;764819.52;767;760;0.68
2025;9;COMIS ESTAT/MENSAL(INCORPORAN);692166.26;38;35;0.62
2025;9;ACUMULO DE GRATTIFICACAO-ESTAT;671436.45;28;26;0.6
2025;9;APOS/PENS-CLT/COMPL.INSS     P;631080.88;128;128;0.56
2025;9;C.L.T./PROF/TMP/HORISTA;579872.53;82;82;0.52
2025;9;AGENTE POLITICO              S;482968.53;22;21;0.43
2025;9;APOS/INAT-CLT/COMPL.INSS     P;462987.63;62;62;0.41
2025;9;C.L.T. MENSAL/TEMP;288682.47;84;80;0.26
2025;9;EST MEN COMISS RPC;258690.04;27;23;0.23
2025;9;AGENTE HONORIFICO;254750.88999999998;33;29;0.23
2025;9;COMIS.ESTAT/HOR(INCORPORANDO);253665.34;11;11;0.23
2025;9;EST HOR COMISS/FG RPC;204373.35;7;4;0.18
2025;9;COMIS ESTAT MENS(CARGO ORIGEM);133592.04;5;5;0.12
2025;9;ACUM FG-ANT.COM.EST.HR.C.ORIG;122352.62;5;4;0.11
2025;9;COMIS. ESTAT. INT. NOVO;101804.12;7;7;0.09
2025;9;COMISSAO/EXTERNO - EDUCACAO  S;84958.95;7;5;0.08
2025;9;AGENTE POLITICO RPPS NOVOS;44994.16;2;2;0.04
2025;9;EST MEN FG RPC;29609.8;4;4;0.03
2025;9;PREFEITO                     S;29363.01;1;1;0.03
2025;9;AGENTE POLITICO - EDUCACAO   S;22497.08;1;1;0.02
2025;9;CONS.TUTELAR RPPS;17720.61;2;2;0.02
2025;9;VICE PREFEITO                S;17617.8;1;1;0.02
2025;9;COMISSIONADO SPPREV;15896.99;1;1;0.01
2025;10;PROF/HOR/ESTAT - LEI 8336/2007;21231616.82;1895;1876;19.25
2025;10;ESTATUTARIOS MEN/ LEI 8336/07;20703457.19;3080;2834;18.77
2025;10;ESTATUTARIO                  E;7942264.71;700;640;7.2
2025;10;ESTAT. HORISTAS/NOVOS 8336/07;7514196.79;781;669;6.81
2025;10;EST MENS RPC;7213674.74;1418;1341;6.54
2025;10;ESTATUTARIO/HORISTAS         E;5815405.24;416;365;5.27
2025;10;COMIS.ESTAT/MENSAL NOVOS (INC);5617706.95;444;391;5.09
2025;10;PROF/EVENT/SUBST/AUTONOMOS   A;5379754.6;2598;2588;4.88
2025;10;PROF/HORISTAS/ESTATUTARIOS   E;5217917.4;298;297;4.73
2025;10;EST HOR RPC;4327052.77;506;432;3.92
2025;10;ACUMULO DE GRATIF-ESTAT NOVOS;2899771.61;188;169;2.63
2025;10;MED.PLANT.ESTAT -LEI 8336/2007;2331146.4;109;94;2.11
2025;10;COMISSAO/EXTERNO             S;2260837.42;146;141;2.05
2025;10;EST HOR PEB RPC;1843215.79;245;241;1.67
2025;10;COMIS.ESTAT/HOR(INCORP)NOVOS;1680997.44;89;77;1.52
2025;10;MEDICOS PLANTONISTAS/ESTATUT.;1219708.5999999999;43;37;1.11
2025;10;C.L.T.                     C;978974.6799999999;223;202;0.89
2025;10;ESTAGIARIOS;762105.9199999999;731;726;0.69
2025;10;ACUMULO DE GRATTIFICACAO-ESTAT;690642.14;29;25;0.63
2025;10;APOS/PENS-CLT/COMPL.INSS     P;625506.4400000001;127;127;0.57
2025;10;COMIS ESTAT/MENSAL(INCORPORAN);619299.8099999999;34;34;0.56
2025;10;C.L.T./PROF/TMP/HORISTA;582509.75;83;83;0.53
2025;10;AGENTE POLITICO              S;520557.35000000003;22;22;0.47
2025;10;APOS/INAT-CLT/COMPL.INSS     P;462500.5;61;61;0.42
2025;10;EST MEN COMISS RPC;295763.38;29;25;0.27
2025;10;C.L.T. MENSAL/TEMP;286898.48;81;80;0.26
2025;10;AGENTE HONORIFICO;259899.75;34;29;0.24
2025;10;COMIS.ESTAT/HOR(INCORPORANDO);257380.66999999998;12;11;0.23
2025;10;EST HOR COMISS/FG RPC;143632.28;5;4;0.13
2025;10;COMIS. ESTAT. INT. NOVO;118297.39;9;7;0.11
2025;10;COMIS ESTAT MENS(CARGO ORIGEM);116676.22;5;5;0.11
2025;10;ACUM FG-ANT.COM.EST.HR.C.ORIG;113484.0;5;4;0.1
2025;10;COMISSAO/EXTERNO - EDUCACAO  S;76497.92000000001;5;5;0.07
2025;10;AGENTE POLITICO RPPS NOVOS;44994.16;2;2;0.04
2025;10;PREFEITO                     S;29363.01;1;1;0.03
2025;10;EST MEN FG RPC;24390.4;4;4;0.02
2025;10;AGENTE POLITICO - EDUCACAO   S;22497.08;1;1;0.02
2025;10;VICE PREFEITO                S;17617.8;1;1;0.02
2025;10;COMISSIONADO SPPREV;15818.36;1;1;0.01
2025;10;CONS.TUTELAR RPPS;15522.52;2;2;0.01
2025;11;PROF/HOR/ESTAT - LEI 8336/2007;29507048.57;1902;1873;20.02
2025;11;ESTATUTARIOS MEN/ LEI 8336/07;28177527.01;3158;2834;19.12
2025;11;ESTATUTARIO                  E;10235532.01;681;628;6.95
2025;11;ESTAT. HORISTAS/NOVOS 8336/07;9912708.4;791;667;6.73
2025;11;EST MENS RPC;9421362.05;1423;1324;6.39
2025;11;ESTATUTARIO/HORISTAS         E;7931104.44;416;363;5.38
2025;11;COMIS.ESTAT/MENSAL NOVOS (INC);7544531.21;450;392;5.12
2025;11;PROF/HORISTAS/ESTATUTARIOS   E;7533451.78;305;295;5.11
2025;11;EST HOR RPC;5567304.13;469;430;3.78
2025;11;PROF/EVENT/SUBST/AUTONOMOS   A;5200751.7;2576;2540;3.53
2025;11;ACUMULO DE GRATIF-ESTAT NOVOS;3822841.66;192;170;2.59
2025;11;COMISSAO/EXTERNO             S;3135511.1;154;141;2.13
2025;11;MED.PLANT.ESTAT -LEI 8336/2007;2949903.76;101;94;2.0
2025;11;EST HOR PEB RPC;2582865.79;244;241;1.75
2025;11;COMIS.ESTAT/HOR(INCORP)NOVOS;2496646.94;92;78;1.69
2025;11;MEDICOS PLANTONISTAS/ESTATUT.;1616364.01;41;37;1.1
2025;11;C.L.T.                     C;1306378.67;232;202;0.89
2025;11;COMIS ESTAT/MENSAL(INCORPORAN);1046956.72;37;35;0.71
2025;11;APOS/PENS-CLT/COMPL.INSS     P;925971.64;127;127;0.63
2025;11;C.L.T./PROF/TMP/HORISTA;885943.4400000001;83;83;0.6
2025;11;ACUMULO DE GRATTIFICACAO-ESTAT;862145.04;30;26;0.59
2025;11;AGENTE POLITICO              S;808769.88;24;22;0.55
2025;11;ESTAGIARIOS;740881.6;698;698;0.5
2025;11;APOS/INAT-CLT/COMPL.INSS     P;688560.05;62;62;0.47
2025;11;EST MEN COMISS RPC;454466.98;34;29;0.31
2025;11;C.L.T. MENSAL/TEMP;370531.25;84;79;0.25
2025;11;COMIS.ESTAT/HOR(INCORPORANDO);367302.21;11;11;0.25
2025;11;AGENTE HONORIFICO;355350.21;35;30;0.24
2025;11;COMIS ESTAT MENS(CARGO ORIGEM);166649.59;5;5;0.11
2025;11;ACUM FG-ANT.COM.EST.HR.C.ORIG;157187.08000000002;4;4;0.11
2025;11;COMIS. ESTAT. INT. NOVO;144754.57;7;7;0.1
2025;11;COMISSAO/EXTERNO - EDUCACAO  S;111968.79999999999;5;5;0.08
2025;11;EST HOR COMISS/FG RPC;107741.43000000001;3;3;0.07
2025;11;PREFEITO                     S;56768.49;2;2;0.04
2025;11;EST MEN FG RPC;41644.96;4;4;0.03
2025;11;AGENTE POLITICO - EDUCACAO   S;33745.62;1;1;0.02
2025;11;AGENTE POLITICO RPPS NOVOS;33745.62;1;1;0.02
2025;11;CONS.TUTELAR RPPS;28989.809999999998;3;2;0.02
2025;11;COMISSIONADO SPPREV;23171.92;1;1;0.02
2025;12;PROF/HOR/ESTAT - LEI 8336/2007;38631772.12;3763;1873;19.75
2025;12;ESTATUTARIOS MEN/ LEI 8336/07;37023292.32;5950;2835;18.93
2025;12;ESTATUTARIO                  E;14005596.97;1309;624;7.16
2025;12;ESTAT. HORISTAS/NOVOS 8336/07;13887225.46;1431;663;7.1
2025;12;EST MENS RPC;12063669.15;2742;1320;6.17
2025;12;ESTATUTARIO/HORISTAS         E;11274888.04;793;362;5.76
2025;12;COMIS.ESTAT/MENSAL NOVOS (INC);10073033.65;853;396;5.15
2025;12;PROF/HORISTAS/ESTATUTARIOS   E;9536196.98;584;290;4.87
2025;12;EST HOR RPC;8478725.85;911;434;4.33
2025;12;ACUMULO DE GRATIF-ESTAT NOVOS;5361129.73;367;170;2.74
2025;12;PROF/EVENT/SUBST/AUTONOMOS   A;4871951.2;2496;2451;2.49
2025;12;MED.PLANT.ESTAT -LEI 8336/2007;4478021.5;196;93;2.29
2025;12;COMISSAO/EXTERNO             S;3921421.8000000003;284;138;2.0
2025;12;EST HOR PEB RPC;3399921.61;485;241;1.74
2025;12;COMIS.ESTAT/HOR(INCORP)NOVOS;3246373.47;174;76;1.66
2025;12;MEDICOS PLANTONISTAS/ESTATUT.;2424554.63;79;37;1.24
2025;12;C.L.T.                     C;1675750.54;427;202;0.86
2025;12;ACUMULO DE GRATTIFICACAO-ESTAT;1513289.66;62;27;0.77
2025;12;C.L.T./PROF/TMP/HORISTA;1352247.05;85;82;0.69
2025;12;APOS/PENS-CLT/COMPL.INSS     P;1251012.88;254;127;0.64
2025;12;COMIS ESTAT/MENSAL(INCORPORAN);1233871.97;73;33;0.63
2025;12;APOS/INAT-CLT/COMPL.INSS     P;925071.38;122;61;0.47
2025;12;AGENTE POLITICO              S;906992.4500000001;46;21;0.46
2025;12;ESTAGIARIOS;695743.76;738;734;0.36
2025;12;EST MEN COMISS RPC;624152.54;63;29;0.32
2025;12;COMIS.ESTAT/HOR(INCORPORANDO);546728.7;27;12;0.28
2025;12;AGENTE HONORIFICO;524443.59;87;29;0.27
2025;12;C.L.T. MENSAL/TEMP;479733.35;155;80;0.25
2025;12;ACUM FG-ANT.COM.EST.HR.C.ORIG;228311.84;10;4;0.12
2025;12;COMIS. ESTAT. INT. NOVO;200877.14;15;7;0.1
2025;12;COMIS ESTAT MENS(CARGO ORIGEM);199014.19;8;4;0.1
2025;12;EST HOR COMISS/FG RPC;169836.41;6;3;0.09
2025;12;COMISSAO/EXTERNO - EDUCACAO  S;146941.64;10;5;0.08
2025;12;PREFEITO                     S;58726.02;2;2;0.03
2025;12;EST MEN FG RPC;54414.43;8;4;0.03
2025;12;AGENTE POLITICO - EDUCACAO   S;44994.16;2;1;0.02
2025;12;AGENTE POLITICO RPPS NOVOS;44994.16;2;1;0.02
2025;12;CONS.TUTELAR RPPS;32511.07;4;2;0.02
2025;12;COMISSIONADO SPPREV;31208.58;3;1;0.02
2026;1;PROF/HOR/ESTAT - LEI 8336/2007;27641225.03;3672;1868;23.11
2026;1;ESTATUTARIOS MEN/ LEI 8336/07;23786230.78;4469;2832;19.89
2026;1;ESTATUTARIO                  E;7809290.01;792;617;6.53
2026;1;EST MENS RPC;7760056.38;1844;1323;6.49
2026;1;ESTAT. HORISTAS/NOVOS 8336/07;7173532.27;728;662;6.0
2026;1;PROF/HORISTAS/ESTATUTARIOS   E;6605059.98;557;287;5.52
2026;1;COMIS.ESTAT/MENSAL NOVOS (INC);5749926.77;464;397;4.81
2026;1;ESTATUTARIO/HORISTAS         E;5724825.52;392;360;4.79
2026;1;EST HOR RPC;4507177.99;509;438;3.77
2026;1;ACUMULO DE GRATIF-ESTAT NOVOS;3306663.17;211;171;2.76
2026;1;PROF/EVENT/SUBST/AUTONOMOS   A;2994522.85;2092;2079;2.5
2026;1;EST HOR PEB RPC;2473581.51;478;241;2.07
2026;1;COMISSAO/EXTERNO             S;2436881.73;149;140;2.04
2026;1;MED.PLANT.ESTAT -LEI 8336/2007;2396260.84;104;93;2.0
2026;1;COMIS.ESTAT/HOR(INCORP)NOVOS;1703751.49;96;77;1.42
2026;1;MEDICOS PLANTONISTAS/ESTATUT.;1282236.83;40;37;1.07
2026;1;C.L.T.                     C;979301.6900000001;210;202;0.82
2026;1;ESTAGIARIOS;669710.48;665;661;0.56
2026;1;COMIS ESTAT/MENSAL(INCORPORAN);626753.1;38;33;0.52
2026;1;APOS/PENS-CLT/COMPL.INSS     P;625506.4400000001;127;127;0.52
2026;1;ACUMULO DE GRATTIFICACAO-ESTAT;534178.47;28;26;0.45
2026;1;AGENTE POLITICO              S;496318.49000000005;23;21;0.41
2026;1;APOS/INAT-CLT/COMPL.INSS     P;472782.79;61;61;0.4
2026;1;EST MEN COMISS RPC;307482.92;32;27;0.26
2026;1;COMIS.ESTAT/HOR(INCORPORANDO);293237.27999999997;14;12;0.25
2026;1;AGENTE HONORIFICO;255077.97;32;31;0.21
2026;1;C.L.T. MENSAL/TEMP;234593.43;65;65;0.2
2026;1;COMIS. ESTAT. INT. NOVO;118082.68;8;7;0.1
2026;1;ACUM FG-ANT.COM.EST.HR.C.ORIG;109038.95;4;4;0.09
2026;1;COMIS ESTAT MENS(CARGO ORIGEM);101785.34;4;4;0.09
2026;1;EST HOR COMISS/FG RPC;81980.81;4;3;0.07
2026;1;COMISSAO/EXTERNO - EDUCACAO  S;79939.69;7;5;0.07
2026;1;PREFEITO                     S;58726.02;2;2;0.05
2026;1;AGENTE POLITICO - EDUCACAO   S;52493.020000000004;2;1;0.04
2026;1;EST MEN FG RPC;37714.409999999996;6;4;0.03
2026;1;C.L.T./PROF/TMP/HORISTA;36015.81;9;6;0.03
2026;1;COMISSIONADO SPPREV;34413.13;1;1;0.03
2026;1;CONS.TUTELAR RPPS;22782.3;3;2;0.02
2026;1;AGENTE POLITICO RPPS NOVOS;22497.08;1;1;0.02
2026;2;ESTATUTARIOS MEN/ LEI 8336/07;20721998.41;3061;2827;20.0
2026;2;PROF/HOR/ESTAT - LEI 8336/2007;19193475.55;1876;1865;18.53
2026;2;ESTAT. HORISTAS/NOVOS 8336/07;7725724.33;787;662;7.46
2026;2;ESTATUTARIO                  E;7619601.23;653;609;7.35
2026;2;EST MENS RPC;7089434.42;1430;1325;6.84
2026;2;ESTATUTARIO/HORISTAS         E;6753178.37;444;361;6.52
2026;2;COMIS.ESTAT/MENSAL NOVOS (INC);5762533.91;464;396;5.56
2026;2;PROF/HORISTAS/ESTATUTARIOS   E;4866228.52;289;286;4.7
2026;2;EST HOR RPC;4474786.03;503;435;4.32
2026;2;ACUMULO DE GRATIF-ESTAT NOVOS;2986514.32;194;169;2.88
2026;2;COMISSAO/EXTERNO             S;2423306.68;159;149;2.34
2026;2;MED.PLANT.ESTAT -LEI 8336/2007;2368705.08;106;92;2.29
2026;2;COMIS.ESTAT/HOR(INCORP)NOVOS;1884613.16;94;77;1.82
2026;2;EST HOR PEB RPC;1618446.4;241;241;1.56
2026;2;MEDICOS PLANTONISTAS/ESTATUT.;1325052.12;41;36;1.28
2026;2;C.L.T.                     C;1039648.47;229;202;1.0
2026;2;ACUMULO DE GRATTIFICACAO-ESTAT;759739.92;34;27;0.73
2026;2;COMIS ESTAT/MENSAL(INCORPORAN);708082.9500000001;36;33;0.68
2026;2;APOS/PENS-CLT/COMPL.INSS     P;625506.4400000001;127;127;0.6
2026;2;ESTAGIARIOS;616301.76;628;626;0.59
2026;2;AGENTE POLITICO              S;594422.25;28;23;0.57
2026;2;APOS/INAT-CLT/COMPL.INSS     P;461368.55;60;60;0.45
2026;2;COMIS.ESTAT/HOR(INCORPORANDO);317887.91;16;11;0.31
2026;2;EST MEN COMISS RPC;305342.38;32;28;0.29
2026;2;AGENTE HONORIFICO;302792.74;40;31;0.29
2026;2;C.L.T. MENSAL/TEMP;224329.55;65;63;0.22
2026;2;COMIS. ESTAT. INT. NOVO;152977.33;9;7;0.15
2026;2;COMIS ESTAT MENS(CARGO ORIGEM);126955.51999999999;6;4;0.12
2026;2;ACUM FG-ANT.COM.EST.HR.C.ORIG;109458.31;4;4;0.11
2026;2;COMISSAO/EXTERNO - EDUCACAO  S;98573.53;5;5;0.1
2026;2;EST HOR COMISS/FG RPC;88568.79;4;3;0.09
2026;2;PROF/EVENT/SUBST/AUTONOMOS   A;74325.66;166;99;0.07
2026;2;PREFEITO                     S;58726.02;2;2;0.06
2026;2;EST MEN FG RPC;40996.21;7;5;0.04
2026;2;C.L.T./PROF/TMP/HORISTA;26664.65;6;6;0.03
2026;2;AGENTE POLITICO RPPS NOVOS;22497.08;1;1;0.02
2026;2;AGENTE POLITICO - EDUCACAO   S;20872.25;1;1;0.02
2026;2;CONS.TUTELAR RPPS;18147.47;2;2;0.02
2026;3;PROF/HOR/ESTAT - LEI 8336/2007;26500520.03;1923;1863;20.33
2026;3;ESTATUTARIOS MEN/ LEI 8336/07;26224799.06;3051;2817;20.12
2026;3;ESTATUTARIO                  E;9215625.77;669;605;7.07
2026;3;ESTAT. HORISTAS/NOVOS 8336/07;8986520.82;763;660;6.89
2026;3;EST MENS RPC;8900796.58;1461;1354;6.83
2026;3;ESTATUTARIO/HORISTAS         E;7155201.22;422;359;5.49
2026;3;COMIS.ESTAT/MENSAL NOVOS (INC);6179903.08;450;392;4.74
2026;3;PROF/HORISTAS/ESTATUTARIOS   E;6123880.58;290;280;4.7
2026;3;EST HOR RPC;5294635.31;488;433;4.06
2026;3;PROF/EVENT/SUBST/AUTONOMOS   A;3534088.57;2626;2622;2.71
2026;3;ACUMULO DE GRATIF-ESTAT NOVOS;3355190.75;202;171;2.57
2026;3;MED.PLANT.ESTAT -LEI 8336/2007;2764287.08;104;92;2.12
2026;3;COMISSAO/EXTERNO             S;2331270.61;145;129;1.79
2026;3;EST HOR PEB RPC;2260151.44;261;239;1.73
2026;3;COMIS.ESTAT/HOR(INCORP)NOVOS;1998881.42;90;77;1.53
2026;3;MEDICOS PLANTONISTAS/ESTATUT.;1417594.75;43;36;1.09
2026;3;C.L.T./PROF/TMP/HORISTA;1408501.23;191;191;1.08
2026;3;C.L.T.                     C;1035563.49;226;202;0.79
2026;3;APOS/PENS-CLT/COMPL.INSS     P;698586.18;126;126;0.54
2026;3;COMIS ESTAT/MENSAL(INCORPORAN);677444.36;35;31;0.52
2026;3;ACUMULO DE GRATTIFICACAO-ESTAT;640408.31;28;24;0.49
2026;3;ESTAGIARIOS;618035.0399999999;631;626;0.47
2026;3;APOS/INAT-CLT/COMPL.INSS     P;516208.32;60;60;0.4
2026;3;AGENTE POLITICO              S;478030.55000000005;22;20;0.37
2026;3;EST MEN COMISS RPC;369333.23;35;27;0.28
2026;3;AGENTE HONORIFICO;336164.39;37;31;0.26
2026;3;COMIS.ESTAT/HOR(INCORPORANDO);292876.58999999997;12;11;0.22
2026;3;C.L.T. MENSAL/TEMP;283697.94;64;58;0.22
2026;3;COMIS. ESTAT. INT. NOVO;187210.1;8;7;0.14
2026;3;ACUM FG-ANT.COM.EST.HR.C.ORIG;124355.35;4;4;0.1
2026;3;EST HOR COMISS/FG RPC;97158.02;3;3;0.07
2026;3;COMIS ESTAT MENS(CARGO ORIGEM);88699.27;3;3;0.07
2026;3;COMISSAO/EXTERNO - EDUCACAO  S;80386.64;6;4;0.06
2026;3;PREFEITO                     S;58726.02;2;2;0.05
2026;3;AGENTE POLITICO RPPS NOVOS;44994.16;2;2;0.03
2026;3;EST MEN FG RPC;41114.85;5;5;0.03
2026;3;CONS.TUTELAR RPPS;20399.089999999997;2;2;0.02
2026;4;ESTATUTARIOS MEN/ LEI 8336/07;23096961.24;3209;2860;19.58
2026;4;PROF/HOR/ESTAT - LEI 8336/2007;22583781.34;1879;1861;19.15
2026;4;ESTATUTARIO                  E;8098896.37;670;606;6.87
2026;4;ESTAT. HORISTAS/NOVOS 8336/07;8022833.15;774;665;6.8
2026;4;EST MENS RPC;7904372.18;1536;1395;6.7
2026;4;ESTATUTARIO/HORISTAS         E;6442058.7;413;360;5.46
2026;4;COMIS.ESTAT/MENSAL NOVOS (INC);5547454.55;423;367;4.7
2026;4;PROF/HORISTAS/ESTATUTARIOS   E;5460383.97;283;280;4.63
2026;4;PROF/EVENT/SUBST/AUTONOMOS   A;5314989.55;2665;2642;4.51
2026;4;EST HOR RPC;5107177.31;546;471;4.33
2026;4;ACUMULO DE GRATIF-ESTAT NOVOS;3152002.78;174;153;2.67
2026;4;COMISSAO/EXTERNO             S;2457219.88;178;164;2.08
2026;4;MED.PLANT.ESTAT -LEI 8336/2007;2411022.72;100;92;2.04
2026;4;EST HOR PEB RPC;1857493.45;239;238;1.57
2026;4;COMIS.ESTAT/HOR(INCORP)NOVOS;1739067.06;83;72;1.47
2026;4;C.L.T./PROF/TMP/HORISTA;1434393.49;189;188;1.22
2026;4;MEDICOS PLANTONISTAS/ESTATUT.;1236692.61;40;35;1.05
2026;4;C.L.T.                     C;1041160.52;235;206;0.88
2026;4;APOS/PENS-CLT/COMPL.INSS     P;636917.38;124;124;0.54
2026;4;COMIS ESTAT/MENSAL(INCORPORAN);620690.22;33;30;0.53
2026;4;AGENTE POLITICO              S;601511.42;29;29;0.51
2026;4;ESTAGIARIOS;594240.24;599;591;0.5
2026;4;ACUMULO DE GRATTIFICACAO-ESTAT;499841.48;23;22;0.42
2026;4;APOS/INAT-CLT/COMPL.INSS     P;477295.02;60;60;0.4
2026;4;EST MEN COMISS RPC;344572.33;37;28;0.29
2026;4;AGENTE HONORIFICO;281549.67;36;31;0.24
2026;4;COMIS.ESTAT/HOR(INCORPORANDO);274503.21;13;11;0.23
2026;4;COMIS. ESTAT. INT. NOVO;181713.93;8;7;0.15
2026;4;ACUM FG-ANT.COM.EST.HR.C.ORIG;119414.75;5;4;0.1
2026;4;EST HOR COMISS/FG RPC;89384.28;3;3;0.08
2026;4;COMIS ESTAT MENS(CARGO ORIGEM);87666.86;3;3;0.07
2026;4;COMISSAO/EXTERNO - EDUCACAO  S;73333.62;5;4;0.06
2026;4;EST MEN FG RPC;30745.34;4;4;0.03
2026;4;PREFEITO                     S;29363.01;1;1;0.02
2026;4;CONS.TUTELAR RPPS;25202.74;4;2;0.02
2026;4;C.L.T. MENSAL/TEMP;22705.19;49;49;0.02
2026;4;AGENTE POLITICO RPPS NOVOS;22497.08;1;1;0.02
2026;4;VICE PREFEITO                S;17617.8;1;1;0.01
2026;5;PROF/HOR/ESTAT - LEI 8336/2007;22932597.45;1891;1860;19.1
2026;5;ESTATUTARIOS MEN/ LEI 8336/07;22727038.41;3170;2816;18.93
2026;5;EST MENS RPC;8389221.25;1662;1502;6.99
2026;5;ESTAT. HORISTAS/NOVOS 8336/07;8162841.77;785;662;6.8
2026;5;ESTATUTARIO                  E;7983374.96;648;598;6.65
2026;5;ESTATUTARIO/HORISTAS         E;6422541.25;421;357;5.35
2026;5;COMIS.ESTAT/MENSAL NOVOS (INC);6219227.68;448;391;5.18
2026;5;EST HOR RPC;5773289.97;616;510;4.81
2026;5;PROF/HORISTAS/ESTATUTARIOS   E;5474171.09;278;278;4.56
2026;5;PROF/EVENT/SUBST/AUTONOMOS   A;5024760.38;2553;2489;4.18
2026;5;ACUMULO DE GRATIF-ESTAT NOVOS;3268315.43;191;166;2.72
2026;5;COMISSAO/EXTERNO             S;2462541.6;160;147;2.05
2026;5;MED.PLANT.ESTAT -LEI 8336/2007;2442135.21;105;92;2.03
2026;5;COMIS.ESTAT/HOR(INCORP)NOVOS;1888343.22;80;72;1.57
2026;5;EST HOR PEB RPC;1886303.7;241;238;1.57
